"","playerID","yearID","teamID.x","lgID.x","AB","H","HR","RBI","BB","SO","nameFirst","nameLast","nameGiven","salary","HperAB","HRperH","recordID","count","playerCount","fullName"
"12267","riverlu01",1998,"KCA","AL",89,22,0,7,7,17,"Luis","Rivera","Luis Antonio",245000,0.247191011235955,0,14460,1,9,"Luis Rivera"
"12273","riverru01",1996,"NYA","AL",88,25,2,16,13,26,"Ruben","Rivera","Ruben",109000,0.284090909090909,0.08,14466,1,7,"Ruben Rivera"
"12274","riverru01",1997,"SDN","NL",20,5,0,1,2,9,"Ruben","Rivera","Ruben",158800,0.25,0,14467,1,7,"Ruben Rivera"
"12275","riverru01",1998,"SDN","NL",172,36,6,29,28,52,"Ruben","Rivera","Ruben",182500,0.209302325581395,0.166666666666667,14468,1,7,"Ruben Rivera"
"12276","riverru01",1999,"SDN","NL",411,80,23,48,55,143,"Ruben","Rivera","Ruben",265000,0.194647201946472,0.2875,14469,1,7,"Ruben Rivera"
"12277","riverru01",2000,"SDN","NL",423,88,17,57,44,137,"Ruben","Rivera","Ruben",7e+05,0.208037825059102,0.193181818181818,14470,1,7,"Ruben Rivera"
"12278","riverru01",2001,"CIN","NL",263,67,10,34,21,83,"Ruben","Rivera","Ruben",1e+06,0.254752851711027,0.149253731343284,14471,1,7,"Ruben Rivera"
"12279","riverru01",2003,"SFN","NL",50,9,2,4,5,14,"Ruben","Rivera","Ruben",5e+05,0.18,0.222222222222222,14472,1,7,"Ruben Rivera"
"12290","roberbi01",1986,"SDN","NL",241,61,1,12,14,29,"Bip","Roberts","Leon Joseph",60000,0.253112033195021,0.0163934426229508,14485,1,9,"Bip Roberts"
"12291","roberbi01",1989,"SDN","NL",329,99,3,25,49,45,"Bip","Roberts","Leon Joseph",74000,0.300911854103343,0.0303030303030303,14486,1,9,"Bip Roberts"
"12292","roberbi01",1990,"SDN","NL",556,172,9,44,55,65,"Bip","Roberts","Leon Joseph",195000,0.309352517985612,0.0523255813953488,14487,1,9,"Bip Roberts"
"12293","roberbi01",1991,"SDN","NL",424,119,3,32,37,71,"Bip","Roberts","Leon Joseph",675000,0.280660377358491,0.0252100840336134,14488,1,9,"Bip Roberts"
"12294","roberbi01",1992,"CIN","NL",532,172,4,45,62,54,"Bip","Roberts","Leon Joseph",1550000,0.323308270676692,0.0232558139534884,14489,1,9,"Bip Roberts"
"12295","roberbi01",1993,"CIN","NL",292,70,1,18,38,46,"Bip","Roberts","Leon Joseph",3900000,0.23972602739726,0.0142857142857143,14490,1,9,"Bip Roberts"
"12296","roberbi01",1994,"SDN","NL",403,129,2,31,39,57,"Bip","Roberts","Leon Joseph",1650000,0.320099255583127,0.0155038759689922,14491,1,9,"Bip Roberts"
"12297","roberbi01",1995,"SDN","NL",296,90,2,25,17,36,"Bip","Roberts","Leon Joseph",2300000,0.304054054054054,0.0222222222222222,14492,1,9,"Bip Roberts"
"12298","roberbi01",1996,"KCA","AL",339,96,0,52,25,38,"Bip","Roberts","Leon Joseph",2500000,0.283185840707965,0,14493,1,9,"Bip Roberts"
"12299","roberbr01",2004,"BAL","AL",641,175,4,53,71,95,"Brian","Roberts","Brian Michael",345000,0.273010920436817,0.0228571428571429,14498,1,11,"Brian Roberts"
"12300","roberbr01",2005,"BAL","AL",561,176,18,73,67,83,"Brian","Roberts","Brian Michael",390000,0.313725490196078,0.102272727272727,14499,1,11,"Brian Roberts"
"12301","roberbr01",2006,"BAL","AL",563,161,10,55,55,66,"Brian","Roberts","Brian Michael",3075000,0.285968028419183,0.062111801242236,14500,1,11,"Brian Roberts"
"12302","roberbr01",2007,"BAL","AL",621,180,12,57,89,99,"Brian","Roberts","Brian Michael",4200000,0.289855072463768,0.0666666666666667,14501,1,11,"Brian Roberts"
"12303","roberbr01",2008,"BAL","AL",611,181,9,57,82,104,"Brian","Roberts","Brian Michael",6300000,0.296235679214403,0.0497237569060773,14502,1,11,"Brian Roberts"
"12304","roberbr01",2009,"BAL","AL",632,179,16,79,74,112,"Brian","Roberts","Brian Michael",8e+06,0.283227848101266,0.0893854748603352,14503,1,11,"Brian Roberts"
"12305","roberbr01",2010,"BAL","AL",230,64,4,15,26,40,"Brian","Roberts","Brian Michael",1e+07,0.278260869565217,0.0625,14504,1,11,"Brian Roberts"
"12306","roberbr01",2011,"BAL","AL",163,36,3,19,12,21,"Brian","Roberts","Brian Michael",1e+07,0.220858895705521,0.0833333333333333,14505,1,11,"Brian Roberts"
"12307","roberbr01",2012,"BAL","AL",66,12,0,5,5,12,"Brian","Roberts","Brian Michael",1e+07,0.181818181818182,0,14506,1,11,"Brian Roberts"
"12308","roberbr01",2013,"BAL","AL",265,66,8,39,26,44,"Brian","Roberts","Brian Michael",1e+07,0.249056603773585,0.121212121212121,14507,1,11,"Brian Roberts"
"12309","roberbr01",2014,"NYA","AL",317,75,5,21,28,53,"Brian","Roberts","Brian Michael",2e+06,0.236593059936909,0.0666666666666667,14508,1,11,"Brian Roberts"
"12310","roberda07",1999,"CLE","AL",143,34,2,12,9,16,"Dave","Roberts","David Ray",2e+05,0.237762237762238,0.0588235294117647,14509,1,8,"Dave Roberts"
"12311","roberda07",2001,"CLE","AL",12,4,0,2,1,2,"Dave","Roberts","David Ray",212000,0.333333333333333,0,14510,1,8,"Dave Roberts"
"12312","roberda07",2002,"LAN","NL",422,117,3,34,48,51,"Dave","Roberts","David Ray",217500,0.277251184834123,0.0256410256410256,14511,1,8,"Dave Roberts"
"12313","roberda07",2003,"LAN","NL",388,97,2,16,43,39,"Dave","Roberts","David Ray",4e+05,0.25,0.0206185567010309,14512,1,8,"Dave Roberts"
"12314","roberda07",2005,"SDN","NL",411,113,8,38,53,59,"Dave","Roberts","David Ray",1350000,0.274939172749392,0.0707964601769911,14515,1,8,"Dave Roberts"
"12315","roberda07",2006,"SDN","NL",499,146,2,44,51,61,"Dave","Roberts","David Ray",2250000,0.292585170340681,0.0136986301369863,14516,1,8,"Dave Roberts"
"12316","roberda07",2007,"SFN","NL",396,103,2,23,42,66,"Dave","Roberts","David Ray",5e+06,0.26010101010101,0.0194174757281553,14517,1,8,"Dave Roberts"
"12317","roberda07",2008,"SFN","NL",107,24,0,9,20,18,"Dave","Roberts","David Ray",6500000,0.224299065420561,0,14518,1,8,"Dave Roberts"
"12332","robindo01",1985,"PIT","NL",21,5,1,4,0,11,"Don","Robinson","Don Allen",520000,0.238095238095238,0.2,14535,1,7,"Don Robinson"
"12333","robindo01",1986,"PIT","NL",6,4,0,1,0,1,"Don","Robinson","Don Allen",670000,0.666666666666667,0,14536,1,7,"Don Robinson"
"12334","robindo01",1988,"SFN","NL",52,9,1,4,2,12,"Don","Robinson","Don Allen",9e+05,0.173076923076923,0.111111111111111,14539,1,7,"Don Robinson"
"12335","robindo01",1989,"SFN","NL",81,15,3,7,1,23,"Don","Robinson","Don Allen",9e+05,0.185185185185185,0.2,14540,1,7,"Don Robinson"
"12336","robindo01",1990,"SFN","NL",63,9,2,7,0,17,"Don","Robinson","Don Allen",950000,0.142857142857143,0.222222222222222,14541,1,7,"Don Robinson"
"12337","robindo01",1991,"SFN","NL",40,6,0,4,1,13,"Don","Robinson","Don Allen",2450000,0.15,0,14542,1,7,"Don Robinson"
"12338","robindo01",1992,"PHI","NL",18,7,0,1,0,5,"Don","Robinson","Don Allen",9e+05,0.388888888888889,0,14543,1,7,"Don Robinson"
"12346","robinro01",1986,"CIN","NL",14,1,0,0,0,3,"Ron","Robinson","Ronald Dean",92500,0.0714285714285714,0,14553,1,5,"Ron Robinson"
"12347","robinro01",1987,"CIN","NL",36,7,0,2,0,14,"Ron","Robinson","Ronald Dean",185000,0.194444444444444,0,14554,1,5,"Ron Robinson"
"12348","robinro01",1988,"CIN","NL",25,5,0,1,0,8,"Ron","Robinson","Ronald Dean",390000,0.2,0,14555,1,5,"Ron Robinson"
"12349","robinro01",1989,"CIN","NL",28,6,0,1,1,14,"Ron","Robinson","Ronald Dean",350000,0.214285714285714,0,14556,1,5,"Ron Robinson"
"12350","robinro01",1990,"CIN","NL",11,1,0,1,0,6,"Ron","Robinson","Ronald Dean",5e+05,0.0909090909090909,0,14557,1,5,"Ron Robinson"
"12355","rodrial01",1994,"SEA","AL",54,11,0,2,3,20,"Alex","Rodriguez","Alexander Enmanuel",442333,0.203703703703704,0,14562,1,22,"Alex Rodriguez"
"12356","rodrial01",1995,"SEA","AL",142,33,5,19,6,42,"Alex","Rodriguez","Alexander Enmanuel",442333,0.232394366197183,0.151515151515152,14563,1,22,"Alex Rodriguez"
"12357","rodrial01",1996,"SEA","AL",601,215,36,123,59,104,"Alex","Rodriguez","Alexander Enmanuel",442334,0.357737104825291,0.167441860465116,14564,1,22,"Alex Rodriguez"
"12358","rodrial01",1997,"SEA","AL",587,176,23,84,41,99,"Alex","Rodriguez","Alexander Enmanuel",1062500,0.299829642248722,0.130681818181818,14565,1,22,"Alex Rodriguez"
"12359","rodrial01",1998,"SEA","AL",686,213,42,124,45,121,"Alex","Rodriguez","Alexander Enmanuel",2162500,0.310495626822157,0.197183098591549,14566,1,22,"Alex Rodriguez"
"12360","rodrial01",1999,"SEA","AL",502,143,42,111,56,109,"Alex","Rodriguez","Alexander Enmanuel",3112500,0.284860557768924,0.293706293706294,14567,1,22,"Alex Rodriguez"
"12361","rodrial01",2000,"SEA","AL",554,175,41,132,100,121,"Alex","Rodriguez","Alexander Enmanuel",4362500,0.315884476534296,0.234285714285714,14568,1,22,"Alex Rodriguez"
"12362","rodrial01",2001,"TEX","AL",632,201,52,135,75,131,"Alex","Rodriguez","Alexander Enmanuel",2.2e+07,0.318037974683544,0.258706467661692,14569,1,22,"Alex Rodriguez"
"12363","rodrial01",2002,"TEX","AL",624,187,57,142,87,122,"Alex","Rodriguez","Alexander Enmanuel",2.2e+07,0.299679487179487,0.304812834224599,14570,1,22,"Alex Rodriguez"
"12364","rodrial01",2003,"TEX","AL",607,181,47,118,87,126,"Alex","Rodriguez","Alexander Enmanuel",2.2e+07,0.298187808896211,0.259668508287293,14571,1,22,"Alex Rodriguez"
"12365","rodrial01",2004,"NYA","AL",601,172,36,106,80,131,"Alex","Rodriguez","Alexander Enmanuel",2.2e+07,0.286189683860233,0.209302325581395,14572,1,22,"Alex Rodriguez"
"12366","rodrial01",2005,"NYA","AL",605,194,48,130,91,139,"Alex","Rodriguez","Alexander Enmanuel",2.6e+07,0.320661157024793,0.247422680412371,14573,1,22,"Alex Rodriguez"
"12367","rodrial01",2006,"NYA","AL",572,166,35,121,90,139,"Alex","Rodriguez","Alexander Enmanuel",21680727,0.29020979020979,0.210843373493976,14574,1,22,"Alex Rodriguez"
"12368","rodrial01",2007,"NYA","AL",583,183,54,156,95,120,"Alex","Rodriguez","Alexander Enmanuel",22708525,0.313893653516295,0.295081967213115,14575,1,22,"Alex Rodriguez"
"12369","rodrial01",2008,"NYA","AL",510,154,35,103,65,117,"Alex","Rodriguez","Alexander Enmanuel",2.8e+07,0.301960784313725,0.227272727272727,14576,1,22,"Alex Rodriguez"
"12370","rodrial01",2009,"NYA","AL",444,127,30,100,80,97,"Alex","Rodriguez","Alexander Enmanuel",3.3e+07,0.286036036036036,0.236220472440945,14577,1,22,"Alex Rodriguez"
"12371","rodrial01",2010,"NYA","AL",522,141,30,125,59,98,"Alex","Rodriguez","Alexander Enmanuel",3.3e+07,0.270114942528736,0.212765957446809,14578,1,22,"Alex Rodriguez"
"12372","rodrial01",2011,"NYA","AL",373,103,16,62,47,80,"Alex","Rodriguez","Alexander Enmanuel",3.2e+07,0.276139410187668,0.155339805825243,14579,1,22,"Alex Rodriguez"
"12373","rodrial01",2012,"NYA","AL",463,126,18,57,51,116,"Alex","Rodriguez","Alexander Enmanuel",3e+07,0.272138228941685,0.142857142857143,14580,1,22,"Alex Rodriguez"
"12374","rodrial01",2013,"NYA","AL",156,38,7,19,23,43,"Alex","Rodriguez","Alexander Enmanuel",2.9e+07,0.243589743589744,0.184210526315789,14581,1,22,"Alex Rodriguez"
"12375","rodrial01",2015,"NYA","AL",523,131,33,86,84,145,"Alex","Rodriguez","Alexander Enmanuel",2.2e+07,0.250478011472275,0.251908396946565,14582,1,22,"Alex Rodriguez"
"12376","rodrial01",2016,"NYA","AL",225,45,9,31,14,67,"Alex","Rodriguez","Alexander Enmanuel",2.1e+07,0.2,0.2,14583,1,22,"Alex Rodriguez"
"12384","rodrihe02",1993,"LAN","NL",176,39,8,23,11,39,"Henry","Rodriguez","Henry Anderson",136000,0.221590909090909,0.205128205128205,14591,1,7,"Henry Rodriguez"
"12385","rodrihe02",1994,"LAN","NL",306,82,8,49,17,58,"Henry","Rodriguez","Henry Anderson",177000,0.26797385620915,0.0975609756097561,14592,1,7,"Henry Rodriguez"
"12386","rodrihe02",1996,"MON","NL",532,147,36,103,37,160,"Henry","Rodriguez","Henry Anderson",220000,0.276315789473684,0.244897959183673,14595,1,7,"Henry Rodriguez"
"12387","rodrihe02",1997,"MON","NL",476,116,26,83,42,149,"Henry","Rodriguez","Henry Anderson",2300000,0.243697478991597,0.224137931034483,14596,1,7,"Henry Rodriguez"
"12388","rodrihe02",1998,"CHN","NL",415,104,31,85,54,113,"Henry","Rodriguez","Henry Anderson",2700000,0.250602409638554,0.298076923076923,14597,1,7,"Henry Rodriguez"
"12389","rodrihe02",1999,"CHN","NL",447,136,26,87,56,113,"Henry","Rodriguez","Henry Anderson",3700000,0.304250559284116,0.191176470588235,14598,1,7,"Henry Rodriguez"
"12390","rodrihe02",2002,"MON","NL",20,1,0,3,4,8,"Henry","Rodriguez","Henry Anderson",3e+05,0.05,0,14601,1,7,"Henry Rodriguez"
"12391","rodriiv01",1992,"TEX","AL",420,109,8,37,24,73,"Ivan","Rodriguez","Ivan",140000,0.25952380952381,0.073394495412844,14602,1,18,"Ivan Rodriguez"
"12392","rodriiv01",1993,"TEX","AL",473,129,10,66,29,70,"Ivan","Rodriguez","Ivan",3e+05,0.272727272727273,0.0775193798449612,14603,1,18,"Ivan Rodriguez"
"12393","rodriiv01",1994,"TEX","AL",363,108,16,57,31,42,"Ivan","Rodriguez","Ivan",520000,0.297520661157025,0.148148148148148,14604,1,18,"Ivan Rodriguez"
"12394","rodriiv01",1995,"TEX","AL",492,149,12,67,16,48,"Ivan","Rodriguez","Ivan",2675000,0.302845528455285,0.0805369127516778,14605,1,18,"Ivan Rodriguez"
"12395","rodriiv01",1996,"TEX","AL",639,192,19,86,38,55,"Ivan","Rodriguez","Ivan",4e+06,0.300469483568075,0.0989583333333333,14606,1,18,"Ivan Rodriguez"
"12396","rodriiv01",1997,"TEX","AL",597,187,20,77,38,89,"Ivan","Rodriguez","Ivan",6825000,0.313232830820771,0.106951871657754,14607,1,18,"Ivan Rodriguez"
"12397","rodriiv01",1998,"TEX","AL",579,186,21,91,32,88,"Ivan","Rodriguez","Ivan",6700000,0.321243523316062,0.112903225806452,14608,1,18,"Ivan Rodriguez"
"12398","rodriiv01",1999,"TEX","AL",600,199,35,113,24,64,"Ivan","Rodriguez","Ivan",8950000,0.331666666666667,0.175879396984925,14609,1,18,"Ivan Rodriguez"
"12399","rodriiv01",2000,"TEX","AL",363,126,27,83,19,48,"Ivan","Rodriguez","Ivan",8600000,0.347107438016529,0.214285714285714,14610,1,18,"Ivan Rodriguez"
"12400","rodriiv01",2001,"TEX","AL",442,136,25,65,23,73,"Ivan","Rodriguez","Ivan",8200000,0.307692307692308,0.183823529411765,14611,1,18,"Ivan Rodriguez"
"12401","rodriiv01",2002,"TEX","AL",408,128,19,60,25,71,"Ivan","Rodriguez","Ivan",9600000,0.313725490196078,0.1484375,14612,1,18,"Ivan Rodriguez"
"12402","rodriiv01",2003,"FLO","NL",511,152,16,85,55,92,"Ivan","Rodriguez","Ivan",1e+07,0.297455968688845,0.105263157894737,14613,1,18,"Ivan Rodriguez"
"12403","rodriiv01",2004,"DET","AL",527,176,19,86,41,91,"Ivan","Rodriguez","Ivan",7e+06,0.333965844402277,0.107954545454545,14614,1,18,"Ivan Rodriguez"
"12404","rodriiv01",2005,"DET","AL",504,139,14,50,11,93,"Ivan","Rodriguez","Ivan",8e+06,0.275793650793651,0.100719424460432,14615,1,18,"Ivan Rodriguez"
"12405","rodriiv01",2006,"DET","AL",547,164,13,69,26,86,"Ivan","Rodriguez","Ivan",10616410,0.29981718464351,0.0792682926829268,14616,1,18,"Ivan Rodriguez"
"12406","rodriiv01",2007,"DET","AL",502,141,11,63,9,96,"Ivan","Rodriguez","Ivan",10567639,0.280876494023904,0.0780141843971631,14617,1,18,"Ivan Rodriguez"
"12407","rodriiv01",2010,"WAS","NL",398,106,4,49,16,66,"Ivan","Rodriguez","Ivan",3e+06,0.266331658291457,0.0377358490566038,14622,1,18,"Ivan Rodriguez"
"12408","rodriiv01",2011,"WAS","NL",124,27,2,19,10,28,"Ivan","Rodriguez","Ivan",3e+06,0.217741935483871,0.0740740740740741,14623,1,18,"Ivan Rodriguez"
"12420","rodrise01",2010,"TBA","AL",343,86,9,40,21,97,"Sean","Rodriguez","Sean John",405500,0.250728862973761,0.104651162790698,14635,1,7,"Sean Rodriguez"
"12421","rodrise01",2011,"TBA","AL",373,83,8,36,38,87,"Sean","Rodriguez","Sean John",428600,0.222520107238606,0.0963855421686747,14636,1,7,"Sean Rodriguez"
"12422","rodrise01",2012,"TBA","AL",301,64,6,32,27,75,"Sean","Rodriguez","Sean John",492800,0.212624584717608,0.09375,14637,1,7,"Sean Rodriguez"
"12423","rodrise01",2013,"TBA","AL",195,48,5,23,17,59,"Sean","Rodriguez","Sean John",1e+06,0.246153846153846,0.104166666666667,14638,1,7,"Sean Rodriguez"
"12424","rodrise01",2014,"TBA","AL",237,50,12,41,10,66,"Sean","Rodriguez","Sean John",1475000,0.210970464135021,0.24,14639,1,7,"Sean Rodriguez"
"12425","rodrise01",2015,"PIT","NL",224,55,4,17,5,63,"Sean","Rodriguez","Sean John",1900000,0.245535714285714,0.0727272727272727,14640,1,7,"Sean Rodriguez"
"12426","rodrise01",2016,"PIT","NL",300,81,18,56,33,102,"Sean","Rodriguez","Sean John",2500000,0.27,0.222222222222222,14641,1,7,"Sean Rodriguez"
"12427","rodriwa01",2006,"HOU","NL",37,3,0,1,1,10,"Wandy","Rodriguez","Wandy Fulton",327000,0.0810810810810811,0,14642,1,10,"Wandy Rodriguez"
"12428","rodriwa01",2007,"HOU","NL",49,6,0,2,2,15,"Wandy","Rodriguez","Wandy Fulton",406000,0.122448979591837,0,14643,1,10,"Wandy Rodriguez"
"12429","rodriwa01",2008,"HOU","NL",41,5,0,1,0,11,"Wandy","Rodriguez","Wandy Fulton",451000,0.121951219512195,0,14644,1,10,"Wandy Rodriguez"
"12430","rodriwa01",2009,"HOU","NL",63,8,0,4,1,19,"Wandy","Rodriguez","Wandy Fulton",2600000,0.126984126984127,0,14645,1,10,"Wandy Rodriguez"
"12431","rodriwa01",2010,"HOU","NL",63,12,0,4,1,23,"Wandy","Rodriguez","Wandy Fulton",5e+06,0.19047619047619,0,14646,1,10,"Wandy Rodriguez"
"12432","rodriwa01",2011,"HOU","NL",61,11,0,5,0,12,"Wandy","Rodriguez","Wandy Fulton",7500000,0.180327868852459,0,14647,1,10,"Wandy Rodriguez"
"12433","rodriwa01",2012,"PIT","NL",24,4,0,1,0,5,"Wandy","Rodriguez","Wandy Fulton",10500000,0.166666666666667,0,14648,1,10,"Wandy Rodriguez"
"12434","rodriwa01",2013,"PIT","NL",22,2,0,1,0,8,"Wandy","Rodriguez","Wandy Fulton",13500000,0.0909090909090909,0,14649,1,10,"Wandy Rodriguez"
"12435","rodriwa01",2014,"PIT","NL",8,2,0,0,0,2,"Wandy","Rodriguez","Wandy Fulton",1.3e+07,0.25,0,14650,1,10,"Wandy Rodriguez"
"12436","rodriwa01",2015,"TEX","AL",2,1,0,0,0,0,"Wandy","Rodriguez","Wandy Fulton",507000,0.5,0,14651,1,10,"Wandy Rodriguez"
"12448","rogerke01",1999,"NYN","NL",25,3,0,1,2,10,"Kenny","Rogers","Kenneth Scott",5e+06,0.12,0,14663,1,5,"Kenny Rogers"
"12449","rogerke01",2000,"TEX","AL",4,2,0,0,0,1,"Kenny","Rogers","Kenneth Scott",7500000,0.5,0,14664,1,5,"Kenny Rogers"
"12450","rogerke01",2002,"TEX","AL",3,2,0,1,1,0,"Kenny","Rogers","Kenneth Scott",7500000,0.666666666666667,0,14665,1,5,"Kenny Rogers"
"12451","rogerke01",2005,"TEX","AL",3,1,0,1,0,1,"Kenny","Rogers","Kenneth Scott",3500000,0.333333333333333,0,14666,1,5,"Kenny Rogers"
"12452","rogerke01",2006,"DET","AL",7,1,0,0,0,2,"Kenny","Rogers","Kenneth Scott",8e+06,0.142857142857143,0,14667,1,5,"Kenny Rogers"
"12458","rolensc01",1996,"PHI","NL",130,33,4,18,13,27,"Scott","Rolen","Scott Bruce",109000,0.253846153846154,0.121212121212121,14673,1,15,"Scott Rolen"
"12459","rolensc01",1997,"PHI","NL",561,159,21,92,76,138,"Scott","Rolen","Scott Bruce",150000,0.283422459893048,0.132075471698113,14674,1,15,"Scott Rolen"
"12460","rolensc01",1998,"PHI","NL",601,174,31,110,93,141,"Scott","Rolen","Scott Bruce",750000,0.289517470881864,0.17816091954023,14675,1,15,"Scott Rolen"
"12461","rolensc01",1999,"PHI","NL",421,113,26,77,67,114,"Scott","Rolen","Scott Bruce",1e+06,0.268408551068884,0.230088495575221,14676,1,15,"Scott Rolen"
"12462","rolensc01",2000,"PHI","NL",483,144,26,89,51,99,"Scott","Rolen","Scott Bruce",2750000,0.298136645962733,0.180555555555556,14677,1,15,"Scott Rolen"
"12463","rolensc01",2001,"PHI","NL",554,160,25,107,74,127,"Scott","Rolen","Scott Bruce",5500000,0.288808664259928,0.15625,14678,1,15,"Scott Rolen"
"12464","rolensc01",2003,"SLN","NL",559,160,28,104,82,104,"Scott","Rolen","Scott Bruce",7625000,0.286225402504472,0.175,14681,1,15,"Scott Rolen"
"12465","rolensc01",2004,"SLN","NL",500,157,34,124,72,92,"Scott","Rolen","Scott Bruce",8625000,0.314,0.21656050955414,14682,1,15,"Scott Rolen"
"12466","rolensc01",2005,"SLN","NL",196,46,5,28,25,28,"Scott","Rolen","Scott Bruce",11625000,0.23469387755102,0.108695652173913,14683,1,15,"Scott Rolen"
"12467","rolensc01",2006,"SLN","NL",521,154,22,95,56,69,"Scott","Rolen","Scott Bruce",12456336,0.295585412667946,0.142857142857143,14684,1,15,"Scott Rolen"
"12468","rolensc01",2007,"SLN","NL",392,104,8,58,37,56,"Scott","Rolen","Scott Bruce",12311637,0.26530612244898,0.0769230769230769,14685,1,15,"Scott Rolen"
"12469","rolensc01",2008,"TOR","AL",408,107,11,50,46,71,"Scott","Rolen","Scott Bruce",11625000,0.262254901960784,0.102803738317757,14686,1,15,"Scott Rolen"
"12470","rolensc01",2010,"CIN","NL",471,134,20,83,50,82,"Scott","Rolen","Scott Bruce",7666666,0.284501061571125,0.149253731343284,14689,1,15,"Scott Rolen"
"12471","rolensc01",2011,"CIN","NL",252,61,5,36,10,36,"Scott","Rolen","Scott Bruce",8166666,0.242063492063492,0.0819672131147541,14690,1,15,"Scott Rolen"
"12472","rolensc01",2012,"CIN","NL",294,72,8,39,30,62,"Scott","Rolen","Scott Bruce",8166666,0.244897959183673,0.111111111111111,14691,1,15,"Scott Rolen"
"12473","rolliji01",2001,"PHI","NL",656,180,14,54,48,108,"Jimmy","Rollins","James Calvin",2e+05,0.274390243902439,0.0777777777777778,14692,1,16,"Jimmy Rollins"
"12474","rolliji01",2002,"PHI","NL",637,156,11,60,54,103,"Jimmy","Rollins","James Calvin",355000,0.244897959183673,0.0705128205128205,14693,1,16,"Jimmy Rollins"
"12475","rolliji01",2003,"PHI","NL",628,165,8,62,54,113,"Jimmy","Rollins","James Calvin",450000,0.262738853503185,0.0484848484848485,14694,1,16,"Jimmy Rollins"
"12476","rolliji01",2004,"PHI","NL",657,190,14,73,57,73,"Jimmy","Rollins","James Calvin",2425000,0.289193302891933,0.0736842105263158,14695,1,16,"Jimmy Rollins"
"12477","rolliji01",2005,"PHI","NL",677,196,12,54,47,71,"Jimmy","Rollins","James Calvin",3850000,0.289512555391433,0.0612244897959184,14696,1,16,"Jimmy Rollins"
"12478","rolliji01",2006,"PHI","NL",689,191,25,83,57,80,"Jimmy","Rollins","James Calvin",5e+06,0.277213352685051,0.130890052356021,14697,1,16,"Jimmy Rollins"
"12479","rolliji01",2007,"PHI","NL",716,212,30,94,49,85,"Jimmy","Rollins","James Calvin",8e+06,0.29608938547486,0.141509433962264,14698,1,16,"Jimmy Rollins"
"12480","rolliji01",2008,"PHI","NL",556,154,11,59,58,55,"Jimmy","Rollins","James Calvin",8e+06,0.276978417266187,0.0714285714285714,14699,1,16,"Jimmy Rollins"
"12481","rolliji01",2009,"PHI","NL",672,168,21,77,44,70,"Jimmy","Rollins","James Calvin",8500000,0.25,0.125,14700,1,16,"Jimmy Rollins"
"12482","rolliji01",2010,"PHI","NL",350,85,8,41,40,32,"Jimmy","Rollins","James Calvin",8500000,0.242857142857143,0.0941176470588235,14701,1,16,"Jimmy Rollins"
